SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
M,55 A 59,PERÚ,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,38.0,8.0,2.0,10.0,48
M,55 A 59,PERÚ,2020,9,MAULE,18.0,7.0,1.0,8.0,26
M,55 A 59,PERÚ,2020,10,ÑUBLE,5.0,1.0,1.0,2.0,7
M,55 A 59,PERÚ,2020,11,BIOBÍO,27.0,3.0,1.0,4.0,31
M,55 A 59,PERÚ,2020,12,LA ARAUCANÍA,10.0,1.0,1.0,2.0,12
M,55 A 59,PERÚ,2021,1,ARICA Y PARINACOTA,239.0,87.0,4.0,91.0,330
M,55 A 59,PERÚ,2021,3,ANTOFAGASTA,362.0,45.0,6.0,51.0,413
M,55 A 59,PERÚ,2021,4,ATACAMA,48.0,5.0,1.0,6.0,54
M,55 A 59,PERÚ,2021,6,VALPARAÍSO,114.0,17.0,4.0,21.0,135
M,55 A 59,PERÚ,2021,7,METROPOLITANA DE SANTIAGO,5573.0,524.0,35.0,559.0,6132
M,55 A 59,PERÚ,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,39.0,10.0,2.0,12.0,51
M,55 A 59,PERÚ,2021,10,ÑUBLE,4.0,1.0,2.0,3.0,7
M,55 A 59,PERÚ,2021,11,BIOBÍO,32.0,3.0,1.0,4.0,36
M,55 A 59,PERÚ,2022,1,ARICA Y PARINACOTA,241.0,85.0,3.0,88.0,329
M,55 A 59,PERÚ,2022,3,ANTOFAGASTA,394.0,50.0,3.0,53.0,447
M,55 A 59,PERÚ,2022,5,COQUIMBO,72.0,8.0,1.0,9.0,81
M,55 A 59,PERÚ,2022,6,VALPARAÍSO,124.0,19.0,3.0,22.0,146
M,55 A 59,PERÚ,2022,7,METROPOLITANA DE SANTIAGO,6084.0,637.0,28.0,665.0,6749
M,55 A 59,PERÚ,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,47.0,14.0,2.0,16.0,63
M,55 A 59,PERÚ,2022,11,BIOBÍO,32.0,9.0,2.0,11.0,43
M,55 A 59,PERÚ,2022,12,LA ARAUCANÍA,10.0,1.0,1.0,2.0,12
M,55 A 59,R. DOMINICANA,2018,6,VALPARAÍSO,2.0,1.0,1.0,2.0,4
M,55 A 59,R. DOMINICANA,2018,7,METROPOLITANA DE SANTIAGO,139.0,35.0,2.0,37.0,176
M,55 A 59,R. DOMINICANA,2019,7,METROPOLITANA DE SANTIAGO,174.0,45.0,3.0,48.0,222
M,55 A 59,R. DOMINICANA,2020,5,COQUIMBO,6.0,1.0,1.0,2.0,8
M,55 A 59,R. DOMINICANA,2020,7,METROPOLITANA DE SANTIAGO,197.0,51.0,6.0,57.0,254
M,55 A 59,R. DOMINICANA,2021,7,METROPOLITANA DE SANTIAGO,237.0,71.0,5.0,76.0,313
M,55 A 59,R. DOMINICANA,2022,4,ATACAMA,3.0,1.0,1.0,2.0,5
M,55 A 59,R. DOMINICANA,2022,7,METROPOLITANA DE SANTIAGO,290.0,77.0,6.0,83.0,373
M,55 A 59,URUGUAY,2019,12,LA ARAUCANÍA,4.0,1.0,1.0,2.0,6
M,55 A 59,URUGUAY,2020,7,METROPOLITANA DE SANTIAGO,100.0,7.0,3.0,10.0,110
M,55 A 59,URUGUAY,2020,12,LA ARAUCANÍA,3.0,1.0,1.0,2.0,5
M,55 A 59,URUGUAY,2021,7,METROPOLITANA DE SANTIAGO,107.0,10.0,2.0,12.0,119
M,55 A 59,URUGUAY,2021,12,LA ARAUCANÍA,2.0,1.0,1.0,2.0,4
M,55 A 59,URUGUAY,2022,7,METROPOLITANA DE SANTIAGO,117.0,8.0,1.0,9.0,126
M,55 A 59,VENEZUELA,2018,6,VALPARAÍSO,37.0,188.0,4.0,192.0,229
M,55 A 59,VENEZUELA,2018,7,METROPOLITANA DE SANTIAGO,661.0,1576.0,78.0,1654.0,2315
M,55 A 59,VENEZUELA,2018,9,MAULE,20.0,106.0,1.0,107.0,127
M,55 A 59,VENEZUELA,2018,10,ÑUBLE,5.0,17.0,1.0,18.0,23
M,55 A 59,VENEZUELA,2018,12,LA ARAUCANÍA,11.0,29.0,1.0,30.0,41
M,55 A 59,VENEZUELA,2019,2,TARAPACÁ,5.0,41.0,7.0,48.0,53
M,55 A 59,VENEZUELA,2019,3,ANTOFAGASTA,13.0,76.0,2.0,78.0,91
M,55 A 59,VENEZUELA,2019,4,ATACAMA,6.0,41.0,1.0,42.0,48
M,55 A 59,VENEZUELA,2019,5,COQUIMBO,16.0,108.0,7.0,115.0,131
M,55 A 59,VENEZUELA,2019,6,VALPARAÍSO,41.0,387.0,14.0,401.0,442
M,55 A 59,VENEZUELA,2019,7,METROPOLITANA DE SANTIAGO,707.0,3420.0,149.0,3569.0,4276
M,55 A 59,VENEZUELA,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,26.0,167.0,2.0,169.0,195
M,55 A 59,VENEZUELA,2019,9,MAULE,22.0,201.0,5.0,206.0,228
M,55 A 59,VENEZUELA,2019,11,BIOBÍO,14.0,227.0,8.0,235.0,249
