SEXO,EDAD,PAIS,AÑO ESTIMACION,REGION,COMUNA,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
H,15 A 19,COLOMBIA,2019,COQUIMBO,LA SERENA,42.0,15.0,2.0,17.0,59
H,15 A 19,COLOMBIA,2019,LOS LAGOS,PUERTO MONTT,20.0,16.0,1.0,17.0,37
H,15 A 19,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,COLINA,19.0,17.0,1.0,18.0,37
H,15 A 19,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,LAS CONDES,55.0,6.0,2.0,8.0,63
H,15 A 19,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,MACUL,23.0,9.0,1.0,10.0,33
H,15 A 19,COLOMBIA,2019,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,59.0,43.0,1.0,44.0,103
H,15 A 19,COLOMBIA,2019,TARAPACÁ,IQUIQUE,91.0,30.0,1.0,31.0,122
H,15 A 19,COLOMBIA,2020,ANTOFAGASTA,ANTOFAGASTA,530.0,292.0,1.0,293.0,823
H,15 A 19,COLOMBIA,2020,ANTOFAGASTA,CALAMA,67.0,47.0,1.0,48.0,115
H,15 A 19,COLOMBIA,2020,ATACAMA,COPIAPÓ,56.0,36.0,1.0,37.0,93
H,15 A 19,COLOMBIA,2020,LA ARAUCANÍA,TEMUCO,10.0,12.0,1.0,13.0,23
H,15 A 19,COLOMBIA,2020,LOS LAGOS,PUERTO MONTT,24.0,15.0,1.0,16.0,40
H,15 A 19,COLOMBIA,2020,MAULE,TALCA,15.0,12.0,1.0,13.0,28
H,15 A 19,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,LA FLORIDA,63.0,41.0,1.0,42.0,105
H,15 A 19,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,MACUL,25.0,11.0,1.0,12.0,37
H,15 A 19,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,420.0,188.0,7.0,195.0,615
H,15 A 19,COLOMBIA,2020,METROPOLITANA DE SANTIAGO,ÑUÑOA,35.0,16.0,2.0,18.0,53
H,15 A 19,COLOMBIA,2020,TARAPACÁ,ALTO HOSPICIO,36.0,24.0,1.0,25.0,61
H,15 A 19,COLOMBIA,2021,ANTOFAGASTA,CALAMA,63.0,54.0,1.0,55.0,118
H,15 A 19,COLOMBIA,2021,COQUIMBO,COQUIMBO,40.0,34.0,1.0,35.0,75
H,15 A 19,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,CERRO NAVIA,22.0,18.0,1.0,19.0,41
H,15 A 19,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,66.0,52.0,1.0,53.0,119
H,15 A 19,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,112.0,80.0,1.0,81.0,193
H,15 A 19,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,MACUL,25.0,17.0,1.0,18.0,43
H,15 A 19,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,37.0,34.0,1.0,35.0,72
H,15 A 19,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,62.0,63.0,1.0,64.0,126
H,15 A 19,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,419.0,206.0,13.0,219.0,638
H,15 A 19,COLOMBIA,2021,METROPOLITANA DE SANTIAGO,ÑUÑOA,31.0,23.0,2.0,25.0,56
H,15 A 19,COLOMBIA,2021,VALPARAÍSO,VALPARAÍSO,10.0,6.0,1.0,7.0,17
H,15 A 19,COLOMBIA,2022,ANTOFAGASTA,ANTOFAGASTA,491.0,503.0,1.0,504.0,995
H,15 A 19,COLOMBIA,2022,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,34.0,37.0,1.0,38.0,72
H,15 A 19,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,COLINA,22.0,31.0,2.0,33.0,55
H,15 A 19,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,CONCHALÍ,26.0,28.0,1.0,29.0,55
H,15 A 19,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,66.0,67.0,2.0,69.0,135
H,15 A 19,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,PUENTE ALTO,27.0,57.0,1.0,58.0,85
H,15 A 19,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,SAN BERNARDO,22.0,15.0,1.0,16.0,38
H,15 A 19,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,382.0,251.0,10.0,261.0,643
H,15 A 19,COLOMBIA,2022,METROPOLITANA DE SANTIAGO,ÑUÑOA,28.0,27.0,1.0,28.0,56
H,15 A 19,CUBA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,12.0,6.0,1.0,7.0,19
H,15 A 19,CUBA,2019,LA ARAUCANÍA,TEMUCO,1.0,1.0,2.0,3.0,4
H,15 A 19,CUBA,2020,ARICA Y PARINACOTA,ARICA,2.0,4.0,2.0,6.0,8
H,15 A 19,CUBA,2020,LA ARAUCANÍA,TEMUCO,1.0,2.0,1.0,3.0,4
H,15 A 19,CUBA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,10.0,9.0,1.0,10.0,20
H,15 A 19,CUBA,2021,LA ARAUCANÍA,TEMUCO,1.0,2.0,1.0,3.0,4
H,15 A 19,CUBA,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,9.0,10.0,1.0,11.0,20
H,15 A 19,ECUADOR,2018,ANTOFAGASTA,ANTOFAGASTA,43.0,20.0,1.0,21.0,64
H,15 A 19,ECUADOR,2018,COQUIMBO,LA SERENA,6.0,1.0,1.0,2.0,8
H,15 A 19,ECUADOR,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,91.0,36.0,1.0,37.0,128
H,15 A 19,ECUADOR,2019,ATACAMA,COPIAPÓ,18.0,14.0,1.0,15.0,33
H,15 A 19,ECUADOR,2019,MAULE,CURICÓ,6.0,7.0,1.0,8.0,14
H,15 A 19,ECUADOR,2019,METROPOLITANA DE SANTIAGO,LO PRADO,2.0,4.0,1.0,5.0,7
H,15 A 19,ECUADOR,2019,METROPOLITANA DE SANTIAGO,SAN BERNARDO,14.0,9.0,1.0,10.0,24
H,15 A 19,ECUADOR,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,81.0,34.0,1.0,35.0,116
H,15 A 19,ECUADOR,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,67.0,39.0,3.0,42.0,109
H,15 A 19,ECUADOR,2021,COQUIMBO,COQUIMBO,15.0,6.0,1.0,7.0,22
H,15 A 19,ECUADOR,2021,MAULE,TALCA,5.0,4.0,1.0,5.0,10
H,15 A 19,ECUADOR,2021,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,15.0,13.0,1.0,14.0,29
H,15 A 19,ECUADOR,2021,METROPOLITANA DE SANTIAGO,SAN BERNARDO,9.0,11.0,1.0,12.0,21
H,15 A 19,ECUADOR,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,58.0,34.0,2.0,36.0,94
H,15 A 19,ECUADOR,2022,MAULE,TALCA,7.0,2.0,1.0,3.0,10
H,15 A 19,ECUADOR,2022,METROPOLITANA DE SANTIAGO,PUDAHUEL,5.0,11.0,1.0,12.0,17
H,15 A 19,ECUADOR,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,69.0,44.0,1.0,45.0,114
H,15 A 19,ESTADOS UNIDOS,2019,VALPARAÍSO,VALPARAÍSO,18.0,1.0,1.0,2.0,20
H,15 A 19,ESTADOS UNIDOS,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,14.0,1.0,3.0,4.0,18
H,15 A 19,HAITÍ,2021,METROPOLITANA DE SANTIAGO,MELIPILLA,1.0,4.0,1.0,5.0,6
H,15 A 19,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,LAS CONDES,83.0,3.0,2.0,5.0,88
H,15 A 19,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,PUENTE ALTO,14.0,1.0,1.0,2.0,16
H,15 A 19,OTRO PAÍS,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,24.0,7.0,1.0,8.0,32
H,15 A 19,OTRO PAÍS,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,20.0,6.0,1.0,7.0,27
H,15 A 19,PARAGUAY,2022,ANTOFAGASTA,ANTOFAGASTA,14.0,4.0,1.0,5.0,19
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,370.0,59.0,2.0,61.0,431
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,MACUL,49.0,7.0,1.0,8.0,57
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,131.0,21.0,1.0,22.0,153
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,PUENTE ALTO,63.0,13.0,1.0,14.0,77
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,165.0,33.0,1.0,34.0,199
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,RECOLETA,379.0,82.0,1.0,83.0,462
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,57.0,13.0,1.0,14.0,71
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,SAN MIGUEL,36.0,10.0,1.0,11.0,47
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,806.0,156.0,7.0,163.0,969
H,15 A 19,PERÚ,2018,METROPOLITANA DE SANTIAGO,ÑUÑOA,36.0,9.0,1.0,10.0,46
H,15 A 19,PERÚ,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,682.0,176.0,3.0,179.0,861
H,15 A 19,PERÚ,2020,ANTOFAGASTA,CALAMA,65.0,11.0,2.0,13.0,78
H,15 A 19,PERÚ,2020,ARICA Y PARINACOTA,ARICA,163.0,38.0,5.0,43.0,206
H,15 A 19,PERÚ,2020,ATACAMA,COPIAPÓ,34.0,9.0,1.0,10.0,44
H,15 A 19,PERÚ,2020,COQUIMBO,COQUIMBO,15.0,2.0,1.0,3.0,18
H,15 A 19,PERÚ,2020,METROPOLITANA DE SANTIAGO,LA FLORIDA,66.0,25.0,1.0,26.0,92
H,15 A 19,PERÚ,2020,METROPOLITANA DE SANTIAGO,MACUL,49.0,13.0,1.0,14.0,63
H,15 A 19,PERÚ,2020,METROPOLITANA DE SANTIAGO,QUILICURA,66.0,10.0,1.0,11.0,77
H,15 A 19,PERÚ,2020,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,52.0,17.0,1.0,18.0,70
H,15 A 19,PERÚ,2020,METROPOLITANA DE SANTIAGO,SAN MIGUEL,36.0,11.0,1.0,12.0,48
H,15 A 19,PERÚ,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,672.0,172.0,18.0,190.0,862
H,15 A 19,PERÚ,2020,TARAPACÁ,ALTO HOSPICIO,123.0,21.0,1.0,22.0,145
H,15 A 19,PERÚ,2021,ARICA Y PARINACOTA,ARICA,164.0,58.0,1.0,59.0,223
H,15 A 19,PERÚ,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,177.0,52.0,1.0,53.0,230
H,15 A 19,PERÚ,2021,METROPOLITANA DE SANTIAGO,LA FLORIDA,63.0,32.0,1.0,33.0,96
H,15 A 19,PERÚ,2021,METROPOLITANA DE SANTIAGO,MACUL,50.0,14.0,1.0,15.0,65
H,15 A 19,PERÚ,2021,METROPOLITANA DE SANTIAGO,PROVIDENCIA,12.0,4.0,1.0,5.0,17
H,15 A 19,PERÚ,2021,METROPOLITANA DE SANTIAGO,QUILICURA,68.0,20.0,1.0,21.0,89
H,15 A 19,PERÚ,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,666.0,214.0,10.0,224.0,890
H,15 A 19,PERÚ,2021,TARAPACÁ,ALTO HOSPICIO,113.0,31.0,1.0,32.0,145
H,15 A 19,PERÚ,2021,TARAPACÁ,IQUIQUE,224.0,44.0,2.0,46.0,270
H,15 A 19,PERÚ,2021,VALPARAÍSO,VALPARAÍSO,15.0,3.0,1.0,4.0,19
H,15 A 19,PERÚ,2022,COQUIMBO,COQUIMBO,20.0,2.0,1.0,3.0,23
H,15 A 19,PERÚ,2022,METROPOLITANA DE SANTIAGO,COLINA,58.0,31.0,1.0,32.0,90
H,15 A 19,PERÚ,2022,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,174.0,64.0,1.0,65.0,239
H,15 A 19,PERÚ,2022,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,291.0,102.0,1.0,103.0,394
H,15 A 19,PERÚ,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,678.0,249.0,7.0,256.0,934
H,15 A 19,R. DOMINICANA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,61.0,13.0,1.0,14.0,75
H,15 A 19,R. DOMINICANA,2019,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,24.0,11.0,1.0,12.0,36
H,15 A 19,R. DOMINICANA,2019,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,16.0,7.0,1.0,8.0,24
H,15 A 19,R. DOMINICANA,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,52.0,13.0,1.0,14.0,66
H,15 A 19,URUGUAY,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,5.0,5.0,1.0,6.0,11
H,15 A 19,VENEZUELA,2018,LOS LAGOS,PUERTO MONTT,4.0,51.0,1.0,52.0,56
H,15 A 19,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,40.0,131.0,1.0,132.0,172
H,15 A 19,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,MACUL,20.0,37.0,1.0,38.0,58
H,15 A 19,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,PROVIDENCIA,25.0,37.0,1.0,38.0,63
H,15 A 19,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,SAN BERNARDO,5.0,43.0,1.0,44.0,49
H,15 A 19,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,289.0,681.0,9.0,690.0,979
H,15 A 19,VENEZUELA,2018,METROPOLITANA DE SANTIAGO,ÑUÑOA,58.0,89.0,1.0,90.0,148
H,15 A 19,VENEZUELA,2019,ANTOFAGASTA,CALAMA,1.0,38.0,1.0,39.0,40
H,15 A 19,VENEZUELA,2019,ATACAMA,COPIAPÓ,2.0,37.0,1.0,38.0,40
H,15 A 19,VENEZUELA,2019,BIOBÍO,CONCEPCIÓN,10.0,129.0,3.0,132.0,142
H,15 A 19,VENEZUELA,2019,LOS LAGOS,PUERTO MONTT,5.0,99.0,3.0,102.0,107
H,15 A 19,VENEZUELA,2019,MAULE,CURICÓ,16.0,104.0,1.0,105.0,121
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,COLINA,14.0,33.0,1.0,34.0,48
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,38.0,274.0,3.0,277.0,315
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,49.0,281.0,2.0,283.0,332
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,LA CISTERNA,10.0,90.0,2.0,92.0,102
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,LA FLORIDA,28.0,148.0,3.0,151.0,179
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,LO PRADO,1.0,29.0,1.0,30.0,31
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,12.0,40.0,1.0,41.0,53
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,PUENTE ALTO,18.0,140.0,3.0,143.0,161
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,15.0,162.0,3.0,165.0,180
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,RECOLETA,9.0,70.0,1.0,71.0,80
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,280.0,1035.0,10.0,1045.0,1325
H,15 A 19,VENEZUELA,2019,METROPOLITANA DE SANTIAGO,ÑUÑOA,54.0,111.0,2.0,113.0,167
H,15 A 19,VENEZUELA,2019,TARAPACÁ,ALTO HOSPICIO,2.0,11.0,1.0,12.0,14
H,15 A 19,VENEZUELA,2019,TARAPACÁ,IQUIQUE,5.0,55.0,3.0,58.0,63
H,15 A 19,VENEZUELA,2019,VALPARAÍSO,VALPARAÍSO,9.0,104.0,1.0,105.0,114
H,15 A 19,VENEZUELA,2020,ANTOFAGASTA,ANTOFAGASTA,11.0,107.0,1.0,108.0,119
H,15 A 19,VENEZUELA,2020,ARICA Y PARINACOTA,ARICA,4.0,40.0,1.0,41.0,45
H,15 A 19,VENEZUELA,2020,ATACAMA,COPIAPÓ,2.0,26.0,1.0,27.0,29
H,15 A 19,VENEZUELA,2020,LOS LAGOS,PUERTO MONTT,5.0,100.0,4.0,104.0,109
H,15 A 19,VENEZUELA,2020,MAULE,CURICÓ,15.0,103.0,4.0,107.0,122
H,15 A 19,VENEZUELA,2020,MAULE,TALCA,15.0,111.0,2.0,113.0,128
H,15 A 19,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,PUENTE ALTO,15.0,127.0,1.0,128.0,143
H,15 A 19,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,SAN JOAQUÍN,8.0,89.0,1.0,90.0,98
H,15 A 19,VENEZUELA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,303.0,995.0,5.0,1000.0,1303
H,15 A 19,VENEZUELA,2020,TARAPACÁ,ALTO HOSPICIO,2.0,13.0,2.0,15.0,17
H,15 A 19,VENEZUELA,2020,TARAPACÁ,IQUIQUE,6.0,43.0,2.0,45.0,51
H,15 A 19,VENEZUELA,2020,VALPARAÍSO,VALPARAÍSO,15.0,90.0,1.0,91.0,106
H,15 A 19,VENEZUELA,2020,VALPARAÍSO,VIÑA DEL MAR,10.0,123.0,1.0,124.0,134
H,15 A 19,VENEZUELA,2021,ANTOFAGASTA,CALAMA,5.0,26.0,1.0,27.0,32
H,15 A 19,VENEZUELA,2021,ARICA Y PARINACOTA,ARICA,3.0,52.0,1.0,53.0,56
H,15 A 19,VENEZUELA,2021,COQUIMBO,COQUIMBO,17.0,58.0,2.0,60.0,77
H,15 A 19,VENEZUELA,2021,COQUIMBO,LA SERENA,7.0,78.0,4.0,82.0,89
H,15 A 19,VENEZUELA,2021,LA ARAUCANÍA,TEMUCO,12.0,65.0,5.0,70.0,82
H,15 A 19,VENEZUELA,2021,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,20.0,161.0,2.0,163.0,183
H,15 A 19,VENEZUELA,2021,LOS LAGOS,PUERTO MONTT,5.0,107.0,11.0,118.0,123
H,15 A 19,VENEZUELA,2021,MAULE,CURICÓ,17.0,116.0,6.0,122.0,139
H,15 A 19,VENEZUELA,2021,MAULE,TALCA,16.0,125.0,7.0,132.0,148
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,CERRO NAVIA,5.0,32.0,1.0,33.0,38
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,COLINA,16.0,32.0,1.0,33.0,49
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,CONCHALÍ,9.0,59.0,1.0,60.0,69
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,41.0,339.0,6.0,345.0,386
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,57.0,324.0,3.0,327.0,384
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,LA CISTERNA,13.0,133.0,2.0,135.0,148
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,MAIPÚ,26.0,132.0,2.0,134.0,160
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,PUENTE ALTO,17.0,141.0,3.0,144.0,161
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,RECOLETA,14.0,73.0,1.0,74.0,88
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,SAN BERNARDO,10.0,75.0,1.0,76.0,86
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,SAN MIGUEL,42.0,302.0,2.0,304.0,346
H,15 A 19,VENEZUELA,2021,METROPOLITANA DE SANTIAGO,SANTIAGO,358.0,993.0,7.0,1000.0,1358
H,15 A 19,VENEZUELA,2021,TARAPACÁ,ALTO HOSPICIO,4.0,17.0,1.0,18.0,22
H,15 A 19,VENEZUELA,2021,TARAPACÁ,IQUIQUE,11.0,55.0,1.0,56.0,67
H,15 A 19,VENEZUELA,2021,VALPARAÍSO,VALPARAÍSO,15.0,76.0,3.0,79.0,94
H,15 A 19,VENEZUELA,2021,VALPARAÍSO,VIÑA DEL MAR,11.0,142.0,9.0,151.0,162
H,15 A 19,VENEZUELA,2022,BIOBÍO,CONCEPCIÓN,8.0,179.0,3.0,182.0,190
H,15 A 19,VENEZUELA,2022,COQUIMBO,COQUIMBO,16.0,85.0,2.0,87.0,103
H,15 A 19,VENEZUELA,2022,LA ARAUCANÍA,TEMUCO,12.0,89.0,1.0,90.0,102
H,15 A 19,VENEZUELA,2022,LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,25.0,210.0,1.0,211.0,236
H,15 A 19,VENEZUELA,2022,LOS LAGOS,PUERTO MONTT,4.0,135.0,2.0,137.0,141
H,15 A 19,VENEZUELA,2022,MAULE,CURICÓ,22.0,124.0,3.0,127.0,149
H,15 A 19,VENEZUELA,2022,MAULE,TALCA,23.0,167.0,3.0,170.0,193
H,15 A 19,VENEZUELA,2022,METROPOLITANA DE SANTIAGO,ESTACIÓN CENTRAL,43.0,444.0,3.0,447.0,490
H,15 A 19,VENEZUELA,2022,METROPOLITANA DE SANTIAGO,INDEPENDENCIA,62.0,409.0,1.0,410.0,472
H,15 A 19,VENEZUELA,2022,METROPOLITANA DE SANTIAGO,SANTIAGO,391.0,1195.0,1.0,1196.0,1587
H,15 A 19,VENEZUELA,2022,TARAPACÁ,IQUIQUE,11.0,100.0,1.0,101.0,112
H,15 A 19,VENEZUELA,2022,VALPARAÍSO,VALPARAÍSO,14.0,105.0,2.0,107.0,121
H,15 A 19,VENEZUELA,2022,VALPARAÍSO,VIÑA DEL MAR,13.0,179.0,3.0,182.0,195
H,20 A 24,ALEMANIA,2018,METROPOLITANA DE SANTIAGO,LAS CONDES,22.0,1.0,1.0,2.0,24
H,20 A 24,ALEMANIA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,15.0,1.0,3.0,4.0,19
H,20 A 24,ALEMANIA,2018,VALPARAÍSO,VALPARAÍSO,10.0,1.0,1.0,2.0,12
H,20 A 24,ALEMANIA,2019,METROPOLITANA DE SANTIAGO,LAS CONDES,15.0,1.0,1.0,2.0,17
H,20 A 24,ALEMANIA,2019,VALPARAÍSO,VALPARAÍSO,10.0,1.0,1.0,2.0,12
H,20 A 24,ALEMANIA,2020,METROPOLITANA DE SANTIAGO,LAS CONDES,11.0,1.0,1.0,2.0,13
H,20 A 24,ARGENTINA,2018,ANTOFAGASTA,ANTOFAGASTA,54.0,7.0,1.0,8.0,62
H,20 A 24,ARGENTINA,2018,ATACAMA,COPIAPÓ,11.0,2.0,1.0,3.0,14
H,20 A 24,ARGENTINA,2018,COQUIMBO,LA SERENA,19.0,4.0,2.0,6.0,25
H,20 A 24,ARGENTINA,2018,LA ARAUCANÍA,TEMUCO,126.0,7.0,1.0,8.0,134
H,20 A 24,ARGENTINA,2018,LOS LAGOS,PUERTO MONTT,86.0,4.0,1.0,5.0,91
H,20 A 24,ARGENTINA,2018,METROPOLITANA DE SANTIAGO,LA FLORIDA,61.0,2.0,2.0,4.0,65
H,20 A 24,ARGENTINA,2018,METROPOLITANA DE SANTIAGO,MAIPÚ,71.0,7.0,1.0,8.0,79
H,20 A 24,ARGENTINA,2018,METROPOLITANA DE SANTIAGO,PUENTE ALTO,89.0,5.0,1.0,6.0,95
H,20 A 24,ARGENTINA,2018,METROPOLITANA DE SANTIAGO,SANTIAGO,88.0,13.0,2.0,15.0,103
H,20 A 24,ARGENTINA,2018,VALPARAÍSO,VALPARAÍSO,80.0,8.0,3.0,11.0,91
H,20 A 24,ARGENTINA,2019,ANTOFAGASTA,ANTOFAGASTA,57.0,16.0,1.0,17.0,74
H,20 A 24,ARGENTINA,2019,ATACAMA,COPIAPÓ,8.0,2.0,1.0,3.0,11
H,20 A 24,ARGENTINA,2019,COQUIMBO,LA SERENA,17.0,5.0,2.0,7.0,24
H,20 A 24,ARGENTINA,2019,LA ARAUCANÍA,TEMUCO,98.0,13.0,2.0,15.0,113
H,20 A 24,ARGENTINA,2019,LOS LAGOS,PUERTO MONTT,72.0,5.0,1.0,6.0,78
H,20 A 24,ARGENTINA,2019,MAULE,CURICÓ,17.0,3.0,2.0,5.0,22
H,20 A 24,ARGENTINA,2019,METROPOLITANA DE SANTIAGO,COLINA,35.0,3.0,1.0,4.0,39
H,20 A 24,ARGENTINA,2019,METROPOLITANA DE SANTIAGO,LA FLORIDA,63.0,6.0,1.0,7.0,70
H,20 A 24,ARGENTINA,2019,METROPOLITANA DE SANTIAGO,MAIPÚ,62.0,10.0,1.0,11.0,73
H,20 A 24,ARGENTINA,2019,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,45.0,1.0,1.0,2.0,47
H,20 A 24,ARGENTINA,2019,METROPOLITANA DE SANTIAGO,SAN BERNARDO,47.0,7.0,1.0,8.0,55
H,20 A 24,ARGENTINA,2019,METROPOLITANA DE SANTIAGO,SANTIAGO,71.0,10.0,1.0,11.0,82
H,20 A 24,ARGENTINA,2019,VALPARAÍSO,VALPARAÍSO,65.0,11.0,1.0,12.0,77
H,20 A 24,ARGENTINA,2019,VALPARAÍSO,VIÑA DEL MAR,99.0,15.0,2.0,17.0,116
H,20 A 24,ARGENTINA,2020,ANTOFAGASTA,ANTOFAGASTA,56.0,14.0,1.0,15.0,71
H,20 A 24,ARGENTINA,2020,ATACAMA,COPIAPÓ,8.0,5.0,1.0,6.0,14
H,20 A 24,ARGENTINA,2020,BIOBÍO,CONCEPCIÓN,23.0,3.0,1.0,4.0,27
H,20 A 24,ARGENTINA,2020,COQUIMBO,LA SERENA,14.0,7.0,1.0,8.0,22
H,20 A 24,ARGENTINA,2020,LA ARAUCANÍA,TEMUCO,85.0,11.0,3.0,14.0,99
H,20 A 24,ARGENTINA,2020,LOS LAGOS,PUERTO MONTT,63.0,3.0,1.0,4.0,67
H,20 A 24,ARGENTINA,2020,MAULE,CURICÓ,14.0,3.0,1.0,4.0,18
H,20 A 24,ARGENTINA,2020,METROPOLITANA DE SANTIAGO,MAIPÚ,50.0,5.0,1.0,6.0,56
H,20 A 24,ARGENTINA,2020,METROPOLITANA DE SANTIAGO,PEÑALOLÉN,42.0,4.0,1.0,5.0,47
H,20 A 24,ARGENTINA,2020,METROPOLITANA DE SANTIAGO,QUINTA NORMAL,24.0,1.0,1.0,2.0,26
H,20 A 24,ARGENTINA,2020,METROPOLITANA DE SANTIAGO,SAN BERNARDO,44.0,5.0,1.0,6.0,50
H,20 A 24,ARGENTINA,2020,METROPOLITANA DE SANTIAGO,SANTIAGO,54.0,8.0,11.0,19.0,73
